Matrix,Time(ns)
as-caida,54100.0
cage9,13916.0
af_4_k101,2180240.0
adder_dcop_49,6435.0
lpl2,8594.0
G58,11366.0
bcsstk13,11424.0
spaceStation_5,6541.0
scagr7-2r,27351.0
model2,5997.0
nemspmm1,11411.0
cavity04,7492.0
lp_pilot_ja,6797.0
dwt_66,4904.0
cegb3306,14296.0
dawson5,144406.0
std1_Jac2,92790.0
jan99jac100,53663.0
d_dyn,5435.0
n4c5-b1,4513.0
t2dah_a,28069.0
steam2,9045.0
olm5000,9289.0
nemeth26,106204.0
relat7,17241.0
tub1000,5949.0
cavity25,21641.0
orsreg_1,8499.0
Zd_Jac3,139027.0
ch7-6-b2,9593.0
Fashion_MNIST_norm_10NN,27989.0
TSOPF_RS_b162_c1,22969.0
bcsstm23,5563.0
lp_maros_r7,21848.0
G53,5906.0
relat3,4449.0
fpga_dcop_38,5800.0
mario001,46562.0
Freescale1,3378740.0
bp_1600,6333.0
df2177,6726.0
lpi_pang,5300.0
cage5,4380.0
add32,8157.0
t2dal_a,9086.0
g7jac010,7771.0
bayer03,10739.0
rgg010,4094.0
ch7-6-b4,15045.0
SiNa,27081.0
str_600,5355.0
Ragusa16,4611.0
west0381,6229.0
south31,24784.0
bloweybq,16310.0
adder_dcop_53,6231.0
mbeause,9515.0
S20PI_n1,7306.0
ncvxqp9,17670.0
cond-mat-2003,90168.0
oscil_dcop_52,4979.0
ch8-8-b2,18031.0
nasa4704,20207.0
lp_ken_13,24590.0
fpga_dcop_15,5569.0
g3rmt3m3,25443.0
EX2,5608.0
Trec6,4403.0
lpi_chemcom,5139.0
lpi_qual,5063.0
GL7d21,6266880.0
mhd4800a,18858.0
DK01R,6251.0
rotor2,6815.0
adder_dcop_44,7910.0
SciMet,8069.0
kmnist_norm_10NN,30684.0
rdb2048,7628.0
olafu,91300.0
internet,102686.0
c-32,13999.0
klein-b1,4422.0
s1rmt3m1,27034.0
lp_fit2d,26440.0
GL7d11,6149.0
lp_stair,6125.0
cz628,6344.0
model5,16760.0
pde2961,8981.0
dynamicSoaringProblem_8,10736.0
oscil_dcop_14,6033.0
mhd3200b,9198.0
model4,11777.0
big,19805.0
rail4284,1713570.0
impcol_a,4579.0
dwt_72,4534.0
dw4096,15625.0
Cities,5243.0
b1_ss,4369.0
mhd4800b,10418.0
G64,18597.0
Erdos992,8307.0
gen,12680.0
lock3491,21307.0
comsol,16711.0
lshp2614,9289.0
rajat24,618231.0
Chem97Zt,10839.0
Binaryalphadigs_10NN,6856.0
kl02,50677.0
fpga_dcop_50,7143.0
cond-mat,26872.0
minsurfo,42518.0
problem,4599.0
rosen10,12745.0
G31,9984.0
oscil_dcop_43,4884.0
oscil_dcop_08,4830.0
TSOPF_FS_b9_c6,23467.0
oscil_dcop_35,5611.0
n4c6-b13,15436.0
lp_e226,5555.0
oscil_dcop_07,4591.0
t3dl_e,12830.0
c-30,15141.0
G11,6864.0
oscil_dcop_41,5467.0
spaceStation_12,9053.0
ex36,13463.0
n2c6-b8,9232.0
mesh1em1,4734.0
mk12-b5,15670.0
oscil_dcop_42,6251.0
ch7-6-b5,10279.0
ch5-5-b4,4781.0
crystk03,121645.0
breasttissue_10NN,4400.0
kineticBatchReactor_7,14047.0
adder_dcop_69,6900.0
G9,7673.0
Maragal_1,4377.0
west0655,4713.0
ch4-4-b3,4483.0
c-28,8352.0
lowThrust_11,35335.0
crack,15137.0
mk12-b1,5828.0
G62,8522.0
cavity12,13966.0
jagmesh5,8070.0
pcb1000,9839.0
polbooks,5669.0
cis-n4c6-b2,5861.0
fpga_dcop_29,6540.0
adder_dcop_46,7647.0
orsirr_1,7892.0
s2rmt3m1,27014.0
ch7-9-b1,5775.0
adder_dcop_15,8103.0
rdist3a,13336.0
n4c6-b14,9264.0
dwt_245,5614.0
bcspwr08,5707.0
vsp_p0291_seymourl_iiasa,25284.0
lp_fit1d,6805.0
garon1,15430.0
nopoly,19603.0
bcsstm08,6486.0
cage10,26361.0
can_838,5912.0
vsp_befref_fxm_2_4_air02,58407.0
lp_truss,9041.0
freeFlyingRobot_2,7494.0
epb1,19350.0
l9,6483.0
jan99jac020,13973.0
Goodwin_023,25034.0
onetone2,64840.0
spaceStation_13,8527.0
fpga_dcop_35,6369.0
lp_dfl001,13163.0
rajat22,70622.0
tumorAntiAngiogenesis_6,6087.0
af_shell8,2156720.0
fpga_dcop_49,5910.0
G40,7595.0
lpi_klein3,5766.0
OPF_3754,27603.0
bcsstm25,9953.0
nemspmm2,12850.0
ca-CondMat,68934.0
lpi_pilot4i,5299.0
EX1,5669.0
fs_541_1,5525.0
scfxm1-2r,59854.0
impcol_c,4893.0
rosen7,6272.0
poli4,22474.0
fpga_dcop_09,6389.0
flowmeter0,16605.0
Trec3,4211.0
oscil_dcop_22,5053.0
ch3-3-b1,4513.0
TSOPF_FS_b300_c3,1562180.0
stormg2-8,8205.0
saylr1,4709.0
adder_dcop_05,6575.0
Erdos02,8155.0
rosen1,6719.0
west0067,4314.0
adder_dcop_04,6690.0
Trefethen_200b,5017.0
flower_8_1,5109.0
cis-n4c6-b3,7160.0
bibd_14_7,9022.0
lp_d6cube,7455.0
lp_blend,4618.0
bips07_3078,16974.0
n3c5-b6,5077.0
S20PI_n,4867.0
p2p-Gnutella09,9272.0
netz4504_dual,5665.0
dwt_1005,5632.0
GL7d12,11571.0
rajat10,26796.0
jagmesh1,5205.0
mesh3e1,4686.0
mcca,4627.0
wing_nodal,30795.0
lp_adlittle,4419.0
G33,5576.0
lowThrust_3,13969.0
bibd_11_5,5956.0
Franz2,6660.0
sctap1-2r,33308.0
freeFlyingRobot_5,9596.0
igbt3,38228.0
oscil_dcop_40,5029.0
fv3,17937.0
cvxqp3,23327.0
progas,6145.0
GL7d10,4385.0
fpga_dcop_37,5652.0
bfwa398,5239.0
ch,10211.0
oscil_trans_01,5317.0
685_bus,5249.0
c-24,12521.0
G34,8387.0
steam1,4919.0
cavity20,21430.0
dataset18mfeatmorphological_10NN,8211.0
fpga_dcop_22,5745.0
lp_osa_07,19599.0
lhr07,22411.0
poli_large,13684.0
GD01_a,5441.0
flower_4_4,8604.0
can_96,4561.0
sherman5,9027.0
orbitRaising_1,6949.0
bp_200,5397.0
cage7,4495.0
reorientation_3,10497.0
pcb3000,13445.0
bcsstm20,5682.0
IG5-6,4763.0
bcsstk34,8549.0
G35,8964.0
air02,11990.0
farm,4495.0
G38,8395.0
fs_183_4,5028.0
bcsstm09,4954.0
geom,11040.0
aa3,11663.0
p6000,8831.0
n3c5-b2,4684.0
rail_1357,5978.0
176bit,18755.0
rajat01,13172.0
rdb450l,6984.0
cavity13,13823.0
adder_dcop_68,7509.0
bibd_17_4,7122.0
lhr02,11518.0
reorientation_7,9946.0
reorientation_2,7720.0
G52,7175.0
mesh3em5,4824.0
GD01_b,4414.0
fpga_dcop_40,5131.0
neos,312206.0
model3,7376.0
mycielskian7,4960.0
cell1,12782.0
semeion_10NN,7105.0
USpowerGrid,7872.0
ex3,11856.0
lowThrust_10,42778.0
big_dual,23841.0
shyy41,9061.0
orbitRaising_2,6407.0
cavity10,15561.0
c-35,15502.0
L,6643.0
bcsstk18,42993.0
EX3,13584.0
gen2,14254.0
bibd_13_6,6215.0
lp_israel,5151.0
ash292,5228.0
mod2,53539.0
Trec8,4632.0
pwtk,1401020.0
bcsstk37,113753.0
GD02_b,5925.0
baxter,31595.0
lshp_778,5256.0
foldoc,34271.0
adder_dcop_25,7943.0
bcspwr02,4846.0
fpga_dcop_17,6500.0
shermanACd,14584.0
G27,8560.0
bcspwr05,5152.0
GD02_a,4457.0
ex32,7917.0
c-22,9911.0
crankseg_1,1213670.0
cdde5,7188.0
nemscem,6825.0
gemat11,8617.0
zenios,8026.0
lpi_refinery,4787.0
dbic1,207383.0
Roget,8716.0
cz20468,37971.0
fs_760_3,5348.0
pesa,17851.0
G21,6890.0
adder_dcop_13,7922.0
lp_gfrd_pnc,6347.0
bcsstm03,4573.0
model8,9838.0
lpi_ex73a,6123.0
EVA,7574.0
lpi_gosh,18301.0
tuma2,15707.0
celegansneural,5817.0
dynamicSoaringProblem_7,10903.0
lowThrust_6,37854.0
Zd_Jac2,119174.0
hangGlider_2,8456.0
GD96_d,4692.0
lp_80bau3b,10076.0
n4c5-b7,10607.0
n3c5-b3,5715.0
adder_dcop_22,8801.0
Ragusa18,4602.0
G63,19850.0
adder_dcop_51,8732.0
adder_dcop_17,8753.0
S80PI_n1,7846.0
denormal,118047.0
adder_dcop_18,8283.0
fpga_dcop_13,7832.0
lshp1009,7835.0
str_0,5866.0
gre_185,4807.0
Tina_AskCog,4453.0
G6,11265.0
c-38,14708.0
QRpivot,5895.0
adder_dcop_36,6916.0
IG5-10,6709.0
optdigits_10NN,15208.0
oscil_dcop_24,5636.0
eurqsa,13069.0
mk12-b2,14611.0
bibd_17_3,5670.0
L-9,15242.0
bcsstk14,24440.0
torsion1,41707.0
bcsstk27,11871.0
rkat7_mat5,9039.0
p0033,4613.0
adder_dcop_58,8848.0
hi2010,38438.0
Oregon-1,16115.0
cti,21847.0
vsp_barth5_1Ksep_50in_5Kout,65722.0
ca-HepPh,43997.0
bcspwr04,4980.0
mk11-b1,4732.0
orani678,13924.0
lhr11c,29935.0
cdde1,6006.0
impcol_b,4809.0
bodyy5,26926.0
mhdb416,5514.0
ch5-5-b3,5479.0
gyro_k,99334.0
lp_ken_07,6831.0
hvdc1,43013.0
gre_115,5018.0
ted_B,21734.0
c-41,22109.0
G16,6279.0
xenon1,114321.0
micromass_10NN,8041.0
c-36,14893.0
airfoil1,10207.0
GL7d16,3993480.0
nug08-3rd,28693.0
shar_te2-b1,11527.0
crankseg_2,1689830.0
adder_dcop_56,6367.0
fs_541_3,6002.0
flowmeter5,12713.0
young3c,5926.0
lp_pilot4,5738.0
bcsstk12,9070.0
xingo3012,19852.0
tumorAntiAngiogenesis_8,5191.0
bayer04,31639.0
Erdos972,8440.0
Si41Ge41H72,1973660.0
sphere2,4520.0
nnc261,4825.0
ch7-8-b2,10744.0
M20PI_n1,5025.0
cat_ears_2_1,4315.0
lowThrust_12,36966.0
tumorAntiAngiogenesis_3,5519.0
lpi_bgetam,5332.0
c-43,21825.0
lpi_klein1,5473.0
fs_183_1,4950.0
jan99jac120,70587.0
494_bus,5236.0
ex22,9473.0
seymourl,10471.0
c-29,11697.0
GD97_a,5366.0
gemat1,12225.0
spaceStation_10,8184.0
CSphd,6813.0
airfoil1_dual,11865.0
G42,7514.0
cryg2500,8537.0
mk9-b2,6559.0
lhr10,30289.0
minnesota,5877.0
rajat21,580501.0
spaceStation_2,5771.0
GD01_Acap,4306.0
cq9,24857.0
fpga_dcop_42,6360.0
n3c6-b11,5123.0
hangGlider_5,27934.0
bp_1200,5569.0
abtaha2,24505.0
lund_a,5524.0
Si87H76,1401970.0
ash331,4763.0
football,4269.0
n2c6-b4,6568.0
bcsstk01,4225.0
whitaker3_dual,13979.0
mycielskian10,7400.0
flower_7_4,73584.0
bibd_81_2,5918.0
Franz9,25503.0
YaleA_10NN,5743.0
bayer06,10114.0
dwt_758,7129.0
raefsky4,106001.0
lp_agg2,7169.0
bayer07,10066.0
Journals,8076.0
M20PI_n,7226.0
extr1b,9012.0
bcsstk21,10185.0
ex28,13536.0
lpi_ceria3d,9522.0
circuit_1,9564.0
orbitRaising_3,8152.0
adder_dcop_19,8780.0
qiulp,6592.0
beaflw,10744.0
mult_dcop_01,63094.0
GD95_c,4573.0
curtis54,4682.0
c-27,10361.0
bcsstm11,6790.0
lp_bore3d,5106.0
oscil_dcop_36,5047.0
n4c5-b11,4284.0
lp_pilot_we,5324.0
c-73b,159183.0
lshp1561,6600.0
n3c4-b2,4211.0
lp_agg3,5684.0
juba40k,41494.0
plddb,8747.0
c-25,12885.0
c-52,54640.0
qa8fm,143480.0
rajat27,28666.0
mycielskian3,4693.0
tols4000,7350.0
adder_dcop_48,6119.0
lowThrust_4,27189.0
rdb1250l,5622.0
rdist1,16612.0
lp_stocfor2,7107.0
ge,14166.0
dwt_209,6570.0
freeFlyingRobot_8,11408.0
rel4,4407.0
GD06_Java,7136.0
swang1,10360.0
pde225,5734.0
freeFlyingRobot_1,6304.0
cage3,4742.0
jan99jac040,20417.0
n3c5-b1,5101.0
G19,6681.0
IG5-9,5953.0
bfwb782,5992.0
adder_dcop_29,7095.0
n3c6-b5,9837.0
olm100,5228.0
nemsemm2,31961.0
rw5151,9518.0
lp_czprob,7913.0
n2c6-b5,9357.0
fpga_dcop_41,6380.0
photogrammetry,8521.0
oscil_dcop_39,4630.0
co5,15892.0
p0282,5927.0
dtoc,20316.0
will57,5022.0
ww_36_pmec_36,5044.0
oscil_dcop_15,4698.0
cavity14,15566.0
kineticBatchReactor_1,7241.0
Sandi_sandi,4609.0
Kemelmacher,27365.0
ex5,4632.0
dwt_361,4901.0
sc205-2r,31160.0
msdoor,2560730.0
spaceStation_8,7059.0
fpga_dcop_39,6051.0
circuit_3,10411.0
TF14,7470.0
grid2_dual,6616.0
can_634,6252.0
bcsstm38,6794.0
tomography,6828.0
n2c6-b7,9984.0
nos3,7270.0
oscil_dcop_51,4686.0
ASIC_680ks,556559.0
linverse,15710.0
bodyy6,30556.0
lpi_itest2,4601.0
cavity01,7139.0
cq5,14743.0
tols340,6720.0
TF18,321913.0
bcsstm12,6975.0
divorce,4183.0
oscil_dcop_48,4721.0
cage4,4297.0
lp_nug05,4514.0
nh2010,98966.0
G26,9418.0
bloweybl,25696.0
watson_2,250543.0
filter2D,6481.0
bcsstk10,7171.0
indianpines_10NN,25534.0
ex10,13211.0
sstmodel,9265.0
G25,10867.0
lp_scagr25,5629.0
bcsstm07,4969.0
ch5-5-b1,4506.0
wm1,6236.0
mk9-b3,7125.0
GL6_D_6,5114.0
odepa400,4786.0
stufe,5752.0
hor_131,6327.0
G12,4983.0
mk10-b4,6204.0
c-51,34484.0
Kohonen,8815.0
ch3-3-b2,4497.0
lop163,4990.0
worms20_10NN,61117.0
west0497,5380.0
dynamicSoaringProblem_6,10389.0
GD97_c,5109.0
fpga_dcop_12,6452.0
rajat02,6708.0
N_biocarta,6730.0
bips07_1693,16236.0
lp_beaconfd,6071.0
CAG_mat364,6899.0
sherman4,7256.0
cavity26,21430.0
M10PI_n1,6758.0
1138_bus,5958.0
Franz8,21774.0
ex14,13824.0
can_256,7452.0
N_pid,6703.0
oscil_dcop_17,5204.0
lp_standata,5469.0
G20,5797.0
oscil_dcop_46,5104.0
n3c6-b4,8419.0
af_shell6,2201130.0
adder_dcop_42,5483.0
t2d_q4,19425.0
G56,9179.0
n4c5-b3,5588.0
m3plates,7129.0
s3rmt3m1,27150.0
thermal,14797.0
utm300,4964.0
freeFlyingRobot_7,11516.0
fpga_dcop_26,7384.0
can_268,6164.0
ash219,5379.0
mice_10NN,7071.0
cage6,4767.0
lp_nug12,11465.0
d_ss,4289.0
watt_2,7783.0
bcsstk20,6959.0
lp_pilotnov,8430.0
rajat05,5120.0
mult_dcop_03,67278.0
lowThrust_9,33572.0
graphics,22077.0
USAir97,5367.0
celegans_metabolic,5572.0
reorientation_1,5736.0
cavity21,21474.0
data,9215.0
145bit,7282.0
lpi_cplex1,6597.0
Lederberg,12196.0
lpi_galenet,4395.0
sherman2,9548.0
lp_afiro,4481.0
ash958,5533.0
venkat50,133811.0
G50,6589.0
af_1_k101,2168030.0
lp_maros,6083.0
mycielskian5,4254.0
oscil_dcop_04,4926.0
nos4,4387.0
oscil_dcop_31,4897.0
dwt_310,4572.0
lp_pds_06,12892.0
TF16,47532.0
cis-n4c6-b4,26002.0
ulevimin,28123.0
dictionary28,83618.0
nsir,24021.0
de080285,6388.0
130bit,5767.0
de063157,5675.0
bcsstk23,11528.0
pds10,48254.0
ex11,97525.0
rajat03,12617.0
n3c6-b7,10852.0
Maragal_3,8709.0
lp_tuff,6237.0
rw136,4741.0
twotone,212704.0
fpga_dcop_47,6289.0
mark3jac060sc,48218.0
yeast_30NN,11975.0
Sandi_authors,4603.0
psse1,16285.0
oscil_dcop_27,4888.0
testbig,17574.0
bibd_17_4b,5761.0
oscil_dcop_47,4929.0
complex,10698.0
bcsstm04,4390.0
adjnoun,5404.0
lp_nug30,184874.0
oscil_dcop_06,4872.0
spaceStation_4,6842.0
California,8468.0
dwt_607,5711.0
utm3060,9406.0
kkt_power,4115290.0
barth5,38116.0
bibd_15_3,5024.0
bcsstm27,12803.0
ex9,17728.0
adder_dcop_40,7286.0
IG5-8,5145.0
cfd1,153866.0
spaceStation_14,7249.0
c-33,12211.0
l30,12044.0
pds-90,364696.0
oscil_dcop_49,5984.0
lp_sctap2,9116.0
adder_dcop_32,8573.0
car4,14627.0
sctap1-2c,9424.0
oscil_dcop_02,5582.0
sts4098,14308.0
co9,23318.0
p2p-Gnutella30,19511.0
freeFlyingRobot_6,9777.0
bcsstk04,6615.0
vsp_c-30_data_data,24835.0
bcsstm10,8115.0
nmos3,61938.0
chesapeake,4805.0
rdb3200l,10661.0
adder_dcop_33,8552.0
wheel_6_1,4604.0
kneser_8_3_1,16120.0
nsic,5416.0
rw496,4714.0
bcsstk09,7495.0
bcsstm21,6343.0
lpi_itest6,4877.0
n4c5-b9,6108.0
adder_dcop_47,7889.0
t2dah_e,27995.0
c-40,18043.0
t2dal_e,6860.0
ex13,13927.0
fpga_dcop_30,6523.0
mark3jac040,25355.0
ex6,11600.0
p0548,5040.0
G22,11175.0
GlossGT,4436.0
n3c6-b2,4743.0
world,53070.0
fpga_dcop_06,5426.0
se,25795.0
lp_25fv47,5521.0
freeFlyingRobot_3,6992.0
ch6-6-b2,6166.0
lns_3937,9701.0
c-31,16453.0
b_dyn,7289.0
adder_dcop_24,5974.0
SiO,158010.0
gre_1107,6208.0
SiO2,1327010.0
fpga_dcop_31,6059.0
ibm32,4520.0
bcsstk05,4742.0
lowThrust_13,38061.0
wiki-RfA,31302.0
cs4,20507.0
viscorocks,99160.0
circuit_2,8543.0
Spectro_10NN,7823.0
SmaGri,5894.0
mycielskian6,4432.0
lhr01,8855.0
de063155,7183.0
lp_stocfor3,17775.0
sparsine,128245.0
bayer08,7641.0
p2p-Gnutella06,13598.0
fpga_dcop_51,5626.0
lnsp_131,5073.0
heart1,89878.0
spmsrtls,37663.0
aug2dc,18141.0
sit100,15594.0
ASIC_320k,472647.0
fs_680_1,5771.0
lns_511,5755.0
scrs8-2c,5632.0
