Matrix,Time(ns)
as-caida,47660.0
cage9,18730.0
af_4_k101,2144540.0
adder_dcop_49,6546.0
lpl2,8601.0
G58,11143.0
bcsstk13,16660.0
spaceStation_5,7340.0
scagr7-2r,27027.0
model2,6367.0
nemspmm1,11760.0
cavity04,7205.0
lp_pilot_ja,6828.0
dwt_66,4873.0
cegb3306,14140.0
dawson5,148010.0
std1_Jac2,100093.0
jan99jac100,63053.0
d_dyn,4674.0
n4c5-b1,4642.0
t2dah_a,27617.0
steam2,7360.0
olm5000,8869.0
nemeth26,110950.0
relat7,17819.0
tub1000,7190.0
cavity25,20036.0
orsreg_1,6669.0
Zd_Jac3,138523.0
ch7-6-b2,9059.0
Fashion_MNIST_norm_10NN,31097.0
TSOPF_RS_b162_c1,23851.0
bcsstm23,5233.0
lp_maros_r7,22031.0
G53,6661.0
relat3,4711.0
fpga_dcop_38,6473.0
mario001,45158.0
Freescale1,3406590.0
bp_1600,5902.0
df2177,6840.0
lpi_pang,5335.0
cage5,4445.0
add32,8363.0
t2dal_a,9137.0
g7jac010,6553.0
bayer03,10557.0
rgg010,4111.0
ch7-6-b4,15458.0
SiNa,31043.0
str_600,5384.0
Ragusa16,4352.0
west0381,5351.0
south31,24802.0
bloweybq,16481.0
adder_dcop_53,6400.0
mbeause,9672.0
S20PI_n1,7048.0
ncvxqp9,17970.0
cond-mat-2003,112563.0
oscil_dcop_52,5499.0
ch8-8-b2,17530.0
nasa4704,19005.0
lp_ken_13,25069.0
fpga_dcop_15,6632.0
g3rmt3m3,26092.0
EX2,5365.0
Trec6,4323.0
lpi_chemcom,4799.0
lpi_qual,5097.0
GL7d21,6221890.0
mhd4800a,18550.0
DK01R,7239.0
rotor2,6846.0
adder_dcop_44,7708.0
SciMet,7898.0
kmnist_norm_10NN,32284.0
rdb2048,7686.0
olafu,91544.0
internet,109261.0
c-32,13872.0
klein-b1,4625.0
s1rmt3m1,26424.0
lp_fit2d,20168.0
GL7d11,4908.0
lp_stair,5101.0
cz628,5883.0
model5,14430.0
pde2961,7769.0
dynamicSoaringProblem_8,11659.0
oscil_dcop_14,5947.0
mhd3200b,9426.0
model4,9247.0
big,22837.0
rail4284,1695140.0
impcol_a,4491.0
dwt_72,4481.0
dw4096,9931.0
Cities,5169.0
b1_ss,4560.0
mhd4800b,7627.0
G64,15078.0
Erdos992,8063.0
gen,8840.0
lock3491,17039.0
comsol,16556.0
lshp2614,8929.0
rajat24,621119.0
Chem97Zt,10566.0
Binaryalphadigs_10NN,6901.0
kl02,16080.0
fpga_dcop_50,6244.0
cond-mat,26729.0
minsurfo,43026.0
problem,4553.0
rosen10,12743.0
G31,9429.0
oscil_dcop_43,5073.0
oscil_dcop_08,4745.0
TSOPF_FS_b9_c6,24287.0
oscil_dcop_35,5108.0
n4c6-b13,16034.0
lp_e226,6007.0
oscil_dcop_07,5170.0
t3dl_e,11488.0
c-30,14374.0
G11,6042.0
oscil_dcop_41,5055.0
spaceStation_12,8358.0
ex36,13469.0
n2c6-b8,9684.0
mesh1em1,4530.0
mk12-b5,16282.0
oscil_dcop_42,5343.0
ch7-6-b5,11278.0
ch5-5-b4,6257.0
crystk03,123854.0
breasttissue_10NN,4625.0
kineticBatchReactor_7,14174.0
adder_dcop_69,6288.0
G9,7758.0
Maragal_1,4342.0
west0655,4949.0
ch4-4-b3,4216.0
c-28,8638.0
lowThrust_11,36899.0
crack,15142.0
mk12-b1,6100.0
G62,9886.0
cavity12,13698.0
jagmesh5,8975.0
pcb1000,9199.0
polbooks,4600.0
cis-n4c6-b2,5596.0
fpga_dcop_29,7276.0
adder_dcop_46,7711.0
orsirr_1,7536.0
s2rmt3m1,27074.0
ch7-9-b1,5251.0
adder_dcop_15,8236.0
rdist3a,14561.0
n4c6-b14,9547.0
dwt_245,6130.0
bcspwr08,6415.0
vsp_p0291_seymourl_iiasa,27339.0
lp_fit1d,7119.0
garon1,17137.0
nopoly,17070.0
bcsstm08,5209.0
cage10,27312.0
can_838,6200.0
vsp_befref_fxm_2_4_air02,46191.0
lp_truss,9333.0
freeFlyingRobot_2,7264.0
epb1,20108.0
l9,6589.0
jan99jac020,12437.0
Goodwin_023,26461.0
onetone2,59049.0
spaceStation_13,7586.0
fpga_dcop_35,5555.0
lp_dfl001,12094.0
rajat22,72840.0
tumorAntiAngiogenesis_6,5470.0
af_shell8,2197150.0
fpga_dcop_49,5949.0
G40,7702.0
lpi_klein3,6488.0
OPF_3754,27244.0
bcsstm25,11913.0
nemspmm2,12434.0
ca-CondMat,61480.0
lpi_pilot4i,5568.0
EX1,5595.0
fs_541_1,6128.0
scfxm1-2r,56148.0
impcol_c,5020.0
rosen7,5605.0
poli4,22711.0
fpga_dcop_09,6168.0
flowmeter0,17783.0
Trec3,4469.0
oscil_dcop_22,5102.0
ch3-3-b1,4620.0
TSOPF_FS_b300_c3,1554150.0
stormg2-8,8183.0
saylr1,5398.0
adder_dcop_05,9170.0
Erdos02,10840.0
rosen1,7780.0
west0067,4590.0
adder_dcop_04,7195.0
Trefethen_200b,4831.0
flower_8_1,4871.0
cis-n4c6-b3,7818.0
bibd_14_7,10056.0
lp_d6cube,8451.0
lp_blend,4588.0
bips07_3078,21962.0
n3c5-b6,5786.0
S20PI_n,5260.0
p2p-Gnutella09,9769.0
netz4504_dual,6180.0
dwt_1005,6607.0
GL7d12,13145.0
rajat10,31106.0
jagmesh1,5692.0
mesh3e1,4667.0
mcca,4780.0
wing_nodal,33330.0
lp_adlittle,5172.0
G33,5911.0
lowThrust_3,15239.0
bibd_11_5,6526.0
Franz2,10004.0
sctap1-2r,33219.0
freeFlyingRobot_5,9345.0
igbt3,42194.0
oscil_dcop_40,4955.0
fv3,19133.0
cvxqp3,23618.0
progas,6258.0
GL7d10,4134.0
fpga_dcop_37,5988.0
bfwa398,6219.0
ch,10878.0
oscil_trans_01,5698.0
685_bus,5366.0
c-24,10542.0
G34,7493.0
steam1,5531.0
cavity20,21291.0
dataset18mfeatmorphological_10NN,8378.0
fpga_dcop_22,7124.0
lp_osa_07,19039.0
lhr07,22117.0
poli_large,13126.0
GD01_a,4774.0
flower_4_4,7784.0
can_96,5811.0
sherman5,9695.0
orbitRaising_1,6143.0
bp_200,4927.0
cage7,5259.0
reorientation_3,9682.0
pcb3000,12922.0
bcsstm20,5475.0
IG5-6,4579.0
bcsstk34,8631.0
G35,8917.0
air02,11628.0
farm,4498.0
G38,8779.0
fs_183_4,5310.0
bcsstm09,5029.0
geom,13702.0
aa3,11640.0
p6000,8103.0
n3c5-b2,4840.0
rail_1357,6813.0
176bit,17775.0
rajat01,14010.0
rdb450l,7092.0
cavity13,13543.0
adder_dcop_68,5860.0
bibd_17_4,5426.0
lhr02,10034.0
reorientation_7,10370.0
reorientation_2,7720.0
G52,7625.0
mesh3em5,5711.0
GD01_b,4390.0
fpga_dcop_40,5739.0
neos,324805.0
model3,7259.0
mycielskian7,5081.0
cell1,9952.0
semeion_10NN,6702.0
USpowerGrid,6982.0
ex3,13494.0
lowThrust_10,35626.0
big_dual,24339.0
shyy41,10867.0
orbitRaising_2,7675.0
cavity10,15335.0
c-35,15244.0
L,6526.0
bcsstk18,31877.0
EX3,13753.0
gen2,14865.0
bibd_13_6,6291.0
lp_israel,5067.0
ash292,5297.0
mod2,55538.0
Trec8,4603.0
pwtk,1395770.0
bcsstk37,116830.0
GD02_b,5285.0
baxter,34497.0
lshp_778,7129.0
foldoc,28647.0
adder_dcop_25,7787.0
bcspwr02,4522.0
fpga_dcop_17,7530.0
shermanACd,15840.0
G27,10560.0
bcspwr05,5059.0
GD02_a,4330.0
ex32,6048.0
c-22,9970.0
crankseg_1,1202620.0
cdde5,5751.0
nemscem,5339.0
gemat11,8474.0
zenios,7734.0
lpi_refinery,5253.0
dbic1,195622.0
Roget,8567.0
cz20468,38799.0
fs_760_3,5259.0
pesa,17979.0
G21,5624.0
adder_dcop_13,7989.0
lp_gfrd_pnc,5886.0
bcsstm03,4402.0
model8,9863.0
lpi_ex73a,4598.0
EVA,6427.0
lpi_gosh,29427.0
tuma2,15877.0
celegansneural,6426.0
dynamicSoaringProblem_7,11087.0
lowThrust_6,35377.0
Zd_Jac2,121697.0
hangGlider_2,8156.0
GD96_d,5381.0
lp_80bau3b,9160.0
n4c5-b7,7936.0
n3c5-b3,4589.0
adder_dcop_22,5868.0
Ragusa18,4340.0
G63,16139.0
adder_dcop_51,8099.0
adder_dcop_17,9285.0
S80PI_n1,8878.0
denormal,120196.0
adder_dcop_18,6726.0
fpga_dcop_13,8437.0
lshp1009,6309.0
str_0,6542.0
gre_185,4752.0
Tina_AskCog,4354.0
G6,11161.0
c-38,15894.0
QRpivot,5832.0
adder_dcop_36,8565.0
IG5-10,8100.0
optdigits_10NN,16763.0
oscil_dcop_24,5971.0
eurqsa,13396.0
mk12-b2,14315.0
bibd_17_3,5277.0
L-9,14924.0
bcsstk14,12278.0
torsion1,40937.0
bcsstk27,21366.0
rkat7_mat5,8723.0
p0033,5209.0
adder_dcop_58,9335.0
hi2010,39545.0
Oregon-1,16113.0
cti,20965.0
vsp_barth5_1Ksep_50in_5Kout,64603.0
ca-HepPh,48902.0
bcspwr04,4932.0
mk11-b1,4854.0
orani678,15612.0
lhr11c,29776.0
cdde1,5992.0
impcol_b,4925.0
bodyy5,25999.0
mhdb416,5455.0
ch5-5-b3,5152.0
gyro_k,109837.0
lp_ken_07,7472.0
hvdc1,42045.0
gre_115,4854.0
ted_B,21933.0
c-41,19301.0
G16,5938.0
xenon1,115112.0
micromass_10NN,8131.0
c-36,14300.0
airfoil1,10407.0
GL7d16,3953440.0
nug08-3rd,29831.0
shar_te2-b1,12026.0
crankseg_2,1703660.0
adder_dcop_56,6257.0
fs_541_3,5252.0
flowmeter5,12785.0
young3c,4965.0
lp_pilot4,5149.0
bcsstk12,8093.0
xingo3012,16065.0
tumorAntiAngiogenesis_8,5413.0
bayer04,31114.0
Erdos972,8389.0
Si41Ge41H72,1966570.0
sphere2,4525.0
nnc261,4681.0
ch7-8-b2,10989.0
M20PI_n1,5102.0
cat_ears_2_1,4249.0
lowThrust_12,40055.0
tumorAntiAngiogenesis_3,5367.0
lpi_bgetam,5366.0
c-43,20626.0
lpi_klein1,5498.0
fs_183_1,4819.0
jan99jac120,71331.0
494_bus,4917.0
ex22,9036.0
seymourl,13183.0
c-29,14519.0
GD97_a,5361.0
gemat1,12408.0
spaceStation_10,8418.0
CSphd,5574.0
airfoil1_dual,11374.0
G42,7773.0
cryg2500,8885.0
mk9-b2,6233.0
lhr10,29213.0
minnesota,6173.0
rajat21,579581.0
spaceStation_2,6067.0
GD01_Acap,4415.0
cq9,23930.0
fpga_dcop_42,5585.0
n3c6-b11,4618.0
hangGlider_5,29886.0
bp_1200,6052.0
abtaha2,26890.0
lund_a,5479.0
Si87H76,1417160.0
ash331,4552.0
football,4431.0
n2c6-b4,6987.0
bcsstk01,4443.0
whitaker3_dual,13741.0
mycielskian10,7598.0
flower_7_4,70081.0
bibd_81_2,5762.0
Franz9,24068.0
YaleA_10NN,4824.0
bayer06,10161.0
dwt_758,8962.0
raefsky4,106894.0
lp_agg2,6659.0
bayer07,10450.0
Journals,6838.0
M20PI_n,5148.0
extr1b,7337.0
bcsstk21,10068.0
ex28,15238.0
lpi_ceria3d,9533.0
circuit_1,11640.0
orbitRaising_3,6602.0
adder_dcop_19,8527.0
qiulp,5601.0
beaflw,10210.0
mult_dcop_01,70669.0
GD95_c,4657.0
curtis54,5140.0
c-27,11162.0
bcsstm11,5730.0
lp_bore3d,5144.0
oscil_dcop_36,5230.0
n4c5-b11,4481.0
lp_pilot_we,5605.0
c-73b,157347.0
lshp1561,6864.0
n3c4-b2,4328.0
lp_agg3,4776.0
juba40k,52568.0
plddb,8906.0
c-25,13465.0
c-52,54011.0
qa8fm,145664.0
rajat27,25009.0
mycielskian3,4391.0
tols4000,6109.0
adder_dcop_48,7592.0
lowThrust_4,27961.0
rdb1250l,5804.0
rdist1,17744.0
lp_stocfor2,7814.0
ge,15434.0
dwt_209,6205.0
freeFlyingRobot_8,11117.0
rel4,4256.0
GD06_Java,6070.0
swang1,9158.0
pde225,5135.0
freeFlyingRobot_1,6220.0
cage3,4428.0
jan99jac040,19709.0
n3c5-b1,4623.0
G19,6274.0
IG5-9,5117.0
bfwb782,5388.0
adder_dcop_29,5996.0
n3c6-b5,9706.0
olm100,5553.0
nemsemm2,37088.0
rw5151,8625.0
lp_czprob,7771.0
n2c6-b5,9753.0
fpga_dcop_41,6957.0
photogrammetry,7517.0
oscil_dcop_39,5727.0
co5,16175.0
p0282,5849.0
dtoc,20154.0
will57,4214.0
ww_36_pmec_36,5356.0
oscil_dcop_15,4908.0
cavity14,28785.0
kineticBatchReactor_1,7966.0
Sandi_sandi,5182.0
Kemelmacher,27352.0
ex5,4691.0
dwt_361,4963.0
sc205-2r,30061.0
msdoor,2553530.0
spaceStation_8,6845.0
fpga_dcop_39,5993.0
circuit_3,11154.0
TF14,8134.0
grid2_dual,6580.0
can_634,6606.0
bcsstm38,8559.0
tomography,6886.0
n2c6-b7,9294.0
nos3,7296.0
oscil_dcop_51,4870.0
ASIC_680ks,554697.0
linverse,37236.0
bodyy6,28407.0
lpi_itest2,4669.0
cavity01,5384.0
cq5,26045.0
tols340,6034.0
TF18,320361.0
bcsstm12,6674.0
divorce,4232.0
oscil_dcop_48,4692.0
cage4,4480.0
lp_nug05,4552.0
nh2010,82109.0
G26,8748.0
bloweybl,26871.0
watson_2,252281.0
filter2D,6336.0
bcsstk10,6874.0
indianpines_10NN,23492.0
ex10,13611.0
sstmodel,9306.0
G25,10170.0
lp_scagr25,5175.0
bcsstm07,5393.0
ch5-5-b1,4592.0
wm1,5409.0
mk9-b3,6202.0
GL6_D_6,6773.0
odepa400,4874.0
stufe,5182.0
hor_131,5483.0
G12,5162.0
mk10-b4,5604.0
c-51,33916.0
Kohonen,8101.0
ch3-3-b2,4267.0
lop163,5342.0
worms20_10NN,64626.0
west0497,5055.0
dynamicSoaringProblem_6,10326.0
GD97_c,5040.0
fpga_dcop_12,6424.0
rajat02,7542.0
N_biocarta,7418.0
bips07_1693,15610.0
lp_beaconfd,6155.0
CAG_mat364,6398.0
sherman4,5590.0
cavity26,21790.0
M10PI_n1,5490.0
1138_bus,5571.0
Franz8,19888.0
ex14,13108.0
can_256,6900.0
N_pid,7510.0
oscil_dcop_17,5115.0
lp_standata,5392.0
G20,5964.0
oscil_dcop_46,4586.0
n3c6-b4,7498.0
af_shell6,2194530.0
adder_dcop_42,6673.0
t2d_q4,19706.0
G56,8879.0
n4c5-b3,5230.0
m3plates,6854.0
s3rmt3m1,27256.0
thermal,26107.0
utm300,6662.0
freeFlyingRobot_7,12101.0
fpga_dcop_26,6967.0
can_268,6228.0
ash219,4880.0
mice_10NN,7290.0
cage6,5216.0
lp_nug12,11884.0
d_ss,5546.0
watt_2,8015.0
bcsstk20,6611.0
lp_pilotnov,8520.0
rajat05,6005.0
mult_dcop_03,70476.0
lowThrust_9,36409.0
graphics,22177.0
USAir97,5466.0
celegans_metabolic,5245.0
reorientation_1,6168.0
cavity21,21283.0
data,9633.0
145bit,6192.0
lpi_cplex1,6768.0
Lederberg,13203.0
lpi_galenet,5283.0
sherman2,9010.0
lp_afiro,4618.0
ash958,5436.0
venkat50,135332.0
G50,6250.0
af_1_k101,2145910.0
lp_maros,6161.0
mycielskian5,4052.0
oscil_dcop_04,4616.0
nos4,4519.0
oscil_dcop_31,5037.0
dwt_310,5184.0
lp_pds_06,12934.0
TF16,50770.0
cis-n4c6-b4,26186.0
ulevimin,27042.0
dictionary28,88800.0
nsir,19466.0
de080285,5837.0
130bit,6179.0
de063157,5929.0
bcsstk23,11705.0
pds10,41636.0
ex11,97546.0
rajat03,12043.0
n3c6-b7,11912.0
Maragal_3,8692.0
lp_tuff,6125.0
rw136,4536.0
twotone,207590.0
fpga_dcop_47,6327.0
mark3jac060sc,46698.0
yeast_30NN,15056.0
Sandi_authors,4872.0
psse1,16454.0
oscil_dcop_27,4727.0
testbig,17325.0
bibd_17_4b,7863.0
oscil_dcop_47,5351.0
complex,10672.0
bcsstm04,4599.0
adjnoun,5142.0
lp_nug30,193389.0
oscil_dcop_06,4603.0
spaceStation_4,5694.0
California,7105.0
dwt_607,4919.0
utm3060,9298.0
kkt_power,4118320.0
barth5,13348.0
bibd_15_3,4555.0
bcsstm27,11097.0
ex9,12759.0
adder_dcop_40,6627.0
IG5-8,4720.0
cfd1,157112.0
spaceStation_14,6957.0
c-33,11236.0
l30,9423.0
pds-90,359330.0
oscil_dcop_49,6964.0
lp_sctap2,8186.0
adder_dcop_32,9107.0
car4,16552.0
sctap1-2c,10014.0
oscil_dcop_02,5063.0
sts4098,14790.0
co9,22621.0
p2p-Gnutella30,20620.0
freeFlyingRobot_6,11281.0
bcsstk04,6370.0
vsp_c-30_data_data,28410.0
bcsstm10,7734.0
nmos3,60533.0
chesapeake,5159.0
rdb3200l,9184.0
adder_dcop_33,7806.0
wheel_6_1,4858.0
kneser_8_3_1,15440.0
nsic,5300.0
rw496,4854.0
bcsstk09,7066.0
bcsstm21,6555.0
lpi_itest6,4437.0
n4c5-b9,5877.0
adder_dcop_47,8481.0
t2dah_e,28394.0
c-40,17629.0
t2dal_e,6489.0
ex13,13104.0
fpga_dcop_30,6640.0
mark3jac040,27319.0
ex6,11789.0
p0548,5728.0
G22,10437.0
GlossGT,4319.0
n3c6-b2,6645.0
world,52279.0
fpga_dcop_06,5658.0
se,26160.0
lp_25fv47,5985.0
freeFlyingRobot_3,7200.0
ch6-6-b2,6017.0
lns_3937,9879.0
c-31,16466.0
b_dyn,6569.0
adder_dcop_24,8464.0
SiO,158548.0
gre_1107,6300.0
SiO2,1345870.0
fpga_dcop_31,5192.0
ibm32,4276.0
bcsstk05,4578.0
lowThrust_13,36545.0
wiki-RfA,30993.0
cs4,21515.0
viscorocks,98947.0
circuit_2,9879.0
Spectro_10NN,7823.0
SmaGri,6761.0
mycielskian6,4160.0
lhr01,8916.0
de063155,7222.0
lp_stocfor3,19337.0
sparsine,127993.0
bayer08,7720.0
p2p-Gnutella06,12278.0
fpga_dcop_51,6475.0
lnsp_131,4690.0
heart1,91375.0
spmsrtls,38003.0
aug2dc,17732.0
sit100,15054.0
ASIC_320k,477611.0
fs_680_1,5647.0
lns_511,5096.0
scrs8-2c,6072.0
