Matrix,Time(ns)
as-caida,55843.0
cage9,14315.0
af_4_k101,2161680.0
adder_dcop_49,6815.0
lpl2,8599.0
G58,11811.0
bcsstk13,11944.0
spaceStation_5,6611.0
scagr7-2r,26830.0
model2,5486.0
nemspmm1,10915.0
cavity04,7498.0
lp_pilot_ja,5996.0
dwt_66,4527.0
cegb3306,13347.0
dawson5,147622.0
std1_Jac2,92269.0
jan99jac100,65107.0
d_dyn,4992.0
n4c5-b1,4540.0
t2dah_a,27837.0
steam2,6802.0
olm5000,9749.0
nemeth26,110238.0
relat7,15074.0
tub1000,5978.0
cavity25,21929.0
orsreg_1,9831.0
Zd_Jac3,136039.0
ch7-6-b2,8693.0
Fashion_MNIST_norm_10NN,32408.0
TSOPF_RS_b162_c1,24643.0
bcsstm23,5521.0
lp_maros_r7,22518.0
G53,6428.0
relat3,4625.0
fpga_dcop_38,5756.0
mario001,48488.0
Freescale1,3315350.0
bp_1600,5531.0
df2177,6921.0
lpi_pang,5488.0
cage5,4409.0
add32,7687.0
t2dal_a,8296.0
g7jac010,6646.0
bayer03,9819.0
rgg010,4007.0
ch7-6-b4,15330.0
SiNa,28148.0
str_600,4861.0
Ragusa16,4606.0
west0381,5707.0
south31,22424.0
bloweybq,15951.0
adder_dcop_53,6442.0
mbeause,11175.0
S20PI_n1,6934.0
ncvxqp9,16908.0
cond-mat-2003,79973.0
oscil_dcop_52,5114.0
ch8-8-b2,19383.0
nasa4704,18501.0
lp_ken_13,24647.0
fpga_dcop_15,5860.0
g3rmt3m3,25447.0
EX2,5482.0
Trec6,4661.0
lpi_chemcom,5008.0
lpi_qual,5017.0
GL7d21,6225110.0
mhd4800a,19486.0
DK01R,8206.0
rotor2,7826.0
adder_dcop_44,7126.0
SciMet,10397.0
kmnist_norm_10NN,29689.0
rdb2048,8812.0
olafu,90621.0
internet,107959.0
c-32,13512.0
klein-b1,5241.0
s1rmt3m1,27204.0
lp_fit2d,31565.0
GL7d11,5873.0
lp_stair,6810.0
cz628,7333.0
model5,14531.0
pde2961,8286.0
dynamicSoaringProblem_8,12395.0
oscil_dcop_14,5350.0
mhd3200b,8396.0
model4,11464.0
big,26570.0
rail4284,1629110.0
impcol_a,4634.0
dwt_72,4277.0
dw4096,12387.0
Cities,4938.0
b1_ss,4332.0
mhd4800b,11097.0
G64,17392.0
Erdos992,7330.0
gen,10154.0
lock3491,20477.0
comsol,15349.0
lshp2614,7179.0
rajat24,626378.0
Chem97Zt,10674.0
Binaryalphadigs_10NN,6510.0
kl02,51846.0
fpga_dcop_50,8439.0
cond-mat,26742.0
minsurfo,43120.0
problem,4206.0
rosen10,13280.0
G31,9455.0
oscil_dcop_43,4882.0
oscil_dcop_08,4958.0
TSOPF_FS_b9_c6,24314.0
oscil_dcop_35,5257.0
n4c6-b13,19191.0
lp_e226,6963.0
oscil_dcop_07,4658.0
t3dl_e,12443.0
c-30,14183.0
G11,7106.0
oscil_dcop_41,4837.0
spaceStation_12,10057.0
ex36,11908.0
n2c6-b8,7213.0
mesh1em1,4669.0
mk12-b5,15037.0
oscil_dcop_42,6072.0
ch7-6-b5,10680.0
ch5-5-b4,5572.0
crystk03,121198.0
breasttissue_10NN,4851.0
kineticBatchReactor_7,13857.0
adder_dcop_69,7028.0
G9,8959.0
Maragal_1,4451.0
west0655,5639.0
ch4-4-b3,4333.0
c-28,9630.0
lowThrust_11,37773.0
crack,15370.0
mk12-b1,6820.0
G62,9524.0
cavity12,15498.0
jagmesh5,6625.0
pcb1000,9879.0
polbooks,5226.0
cis-n4c6-b2,6331.0
fpga_dcop_29,8296.0
adder_dcop_46,8038.0
orsirr_1,6378.0
s2rmt3m1,26725.0
ch7-9-b1,5605.0
adder_dcop_15,7595.0
rdist3a,13614.0
n4c6-b14,7371.0
dwt_245,6385.0
bcspwr08,5643.0
vsp_p0291_seymourl_iiasa,26368.0
lp_fit1d,7035.0
garon1,17247.0
nopoly,17344.0
bcsstm08,4800.0
cage10,26849.0
can_838,5915.0
vsp_befref_fxm_2_4_air02,59250.0
lp_truss,9656.0
freeFlyingRobot_2,7173.0
epb1,21476.0
l9,5651.0
jan99jac020,13799.0
Goodwin_023,24666.0
onetone2,69045.0
spaceStation_13,7210.0
fpga_dcop_35,5595.0
lp_dfl001,12006.0
rajat22,65848.0
tumorAntiAngiogenesis_6,5574.0
af_shell8,2203150.0
fpga_dcop_49,5982.0
G40,7926.0
lpi_klein3,6367.0
OPF_3754,27114.0
bcsstm25,9985.0
nemspmm2,11442.0
ca-CondMat,59359.0
lpi_pilot4i,5727.0
EX1,5838.0
fs_541_1,6039.0
scfxm1-2r,73957.0
impcol_c,4733.0
rosen7,5667.0
poli4,22083.0
fpga_dcop_09,5883.0
flowmeter0,16058.0
Trec3,4415.0
oscil_dcop_22,5055.0
ch3-3-b1,4457.0
TSOPF_FS_b300_c3,1550100.0
stormg2-8,8327.0
saylr1,5059.0
adder_dcop_05,6357.0
Erdos02,8163.0
rosen1,6557.0
west0067,4667.0
adder_dcop_04,6425.0
Trefethen_200b,4517.0
flower_8_1,4754.0
cis-n4c6-b3,6962.0
bibd_14_7,9475.0
lp_d6cube,8633.0
lp_blend,4676.0
bips07_3078,20001.0
n3c5-b6,5207.0
S20PI_n,4780.0
p2p-Gnutella09,9598.0
netz4504_dual,5828.0
dwt_1005,5949.0
GL7d12,11266.0
rajat10,30396.0
jagmesh1,5635.0
mesh3e1,4986.0
mcca,4655.0
wing_nodal,30664.0
lp_adlittle,4503.0
G33,5322.0
lowThrust_3,16546.0
bibd_11_5,6525.0
Franz2,9533.0
sctap1-2r,32813.0
freeFlyingRobot_5,10483.0
igbt3,37958.0
oscil_dcop_40,4849.0
fv3,19100.0
cvxqp3,23414.0
progas,6131.0
GL7d10,4294.0
fpga_dcop_37,5362.0
bfwa398,5445.0
ch,10175.0
oscil_trans_01,4953.0
685_bus,6704.0
c-24,12726.0
G34,6716.0
steam1,5127.0
cavity20,21377.0
dataset18mfeatmorphological_10NN,6960.0
fpga_dcop_22,5928.0
lp_osa_07,19482.0
lhr07,21909.0
poli_large,27597.0
GD01_a,5814.0
flower_4_4,11453.0
can_96,5303.0
sherman5,11951.0
orbitRaising_1,6322.0
bp_200,5399.0
cage7,4996.0
reorientation_3,9695.0
pcb3000,14101.0
bcsstm20,5161.0
IG5-6,4692.0
bcsstk34,8924.0
G35,8997.0
air02,11835.0
farm,4676.0
G38,9126.0
fs_183_4,5304.0
bcsstm09,4721.0
geom,10919.0
aa3,10825.0
p6000,7787.0
n3c5-b2,4684.0
rail_1357,8299.0
176bit,17634.0
rajat01,12951.0
rdb450l,5585.0
cavity13,13926.0
adder_dcop_68,7188.0
bibd_17_4,6007.0
lhr02,11997.0
reorientation_7,11154.0
reorientation_2,9210.0
G52,7516.0
mesh3em5,4890.0
GD01_b,4319.0
fpga_dcop_40,5750.0
neos,313981.0
model3,7372.0
mycielskian7,4800.0
cell1,9995.0
semeion_10NN,6348.0
USpowerGrid,7059.0
ex3,8321.0
lowThrust_10,36550.0
big_dual,26863.0
shyy41,9921.0
orbitRaising_2,7904.0
cavity10,15282.0
c-35,14904.0
L,6357.0
bcsstk18,41635.0
EX3,13751.0
gen2,14087.0
bibd_13_6,8152.0
lp_israel,5860.0
ash292,5687.0
mod2,57650.0
Trec8,4762.0
pwtk,1395730.0
bcsstk37,117203.0
GD02_b,4711.0
baxter,29598.0
lshp_778,5579.0
foldoc,29658.0
adder_dcop_25,8934.0
bcspwr02,4626.0
fpga_dcop_17,7215.0
shermanACd,14910.0
G27,10759.0
bcspwr05,5054.0
GD02_a,4478.0
ex32,8552.0
c-22,10615.0
crankseg_1,1212950.0
cdde5,5166.0
nemscem,4927.0
gemat11,20250.0
zenios,9010.0
lpi_refinery,4972.0
dbic1,195556.0
Roget,7859.0
cz20468,39567.0
fs_760_3,6696.0
pesa,17789.0
G21,7651.0
adder_dcop_13,7279.0
lp_gfrd_pnc,5672.0
bcsstm03,4457.0
model8,10054.0
lpi_ex73a,4630.0
EVA,7181.0
lpi_gosh,17391.0
tuma2,15814.0
celegansneural,6561.0
dynamicSoaringProblem_7,11195.0
lowThrust_6,40078.0
Zd_Jac2,120154.0
hangGlider_2,7251.0
GD96_d,4438.0
lp_80bau3b,9035.0
n4c5-b7,7440.0
n3c5-b3,4482.0
adder_dcop_22,7799.0
Ragusa18,4604.0
G63,16998.0
adder_dcop_51,5781.0
adder_dcop_17,6144.0
S80PI_n1,6301.0
denormal,122235.0
adder_dcop_18,6747.0
fpga_dcop_13,6438.0
lshp1009,6106.0
str_0,5079.0
gre_185,4504.0
Tina_AskCog,4281.0
G6,8488.0
c-38,12342.0
QRpivot,6031.0
adder_dcop_36,6715.0
IG5-10,6316.0
optdigits_10NN,14717.0
oscil_dcop_24,4765.0
eurqsa,11064.0
mk12-b2,12435.0
bibd_17_3,4930.0
L-9,13800.0
bcsstk14,11545.0
torsion1,41352.0
bcsstk27,11959.0
rkat7_mat5,9533.0
p0033,5283.0
adder_dcop_58,10496.0
hi2010,40969.0
Oregon-1,16529.0
cti,20726.0
vsp_barth5_1Ksep_50in_5Kout,55869.0
ca-HepPh,47307.0
bcspwr04,4633.0
mk11-b1,4744.0
orani678,21293.0
lhr11c,30109.0
cdde1,5263.0
impcol_b,4312.0
bodyy5,29082.0
mhdb416,4824.0
ch5-5-b3,5288.0
gyro_k,98544.0
lp_ken_07,8625.0
hvdc1,46323.0
gre_115,4672.0
ted_B,21964.0
c-41,21794.0
G16,7257.0
xenon1,111823.0
micromass_10NN,6460.0
c-36,35681.0
airfoil1,8226.0
GL7d16,3974130.0
nug08-3rd,21041.0
shar_te2-b1,10501.0
crankseg_2,1690220.0
adder_dcop_56,6413.0
fs_541_3,5893.0
flowmeter5,12349.0
young3c,5722.0
lp_pilot4,5381.0
bcsstk12,8017.0
xingo3012,17635.0
tumorAntiAngiogenesis_8,5112.0
bayer04,32555.0
Erdos972,9350.0
Si41Ge41H72,1966520.0
sphere2,4185.0
nnc261,4899.0
ch7-8-b2,10498.0
M20PI_n1,5779.0
cat_ears_2_1,4351.0
lowThrust_12,35377.0
tumorAntiAngiogenesis_3,5673.0
lpi_bgetam,5261.0
c-43,23503.0
lpi_klein1,5005.0
fs_183_1,4678.0
jan99jac120,71390.0
494_bus,4865.0
ex22,9990.0
seymourl,13435.0
c-29,12797.0
GD97_a,5210.0
gemat1,11892.0
spaceStation_10,7569.0
CSphd,6176.0
airfoil1_dual,9264.0
G42,8969.0
cryg2500,6700.0
mk9-b2,6314.0
lhr10,29494.0
minnesota,5869.0
rajat21,577529.0
spaceStation_2,6312.0
GD01_Acap,4888.0
cq9,20081.0
fpga_dcop_42,5849.0
n3c6-b11,4872.0
hangGlider_5,30275.0
bp_1200,8114.0
abtaha2,24696.0
lund_a,5101.0
Si87H76,1407620.0
ash331,4319.0
football,4427.0
n2c6-b4,7263.0
bcsstk01,4366.0
whitaker3_dual,13832.0
mycielskian10,7967.0
flower_7_4,70968.0
bibd_81_2,6236.0
Franz9,23987.0
YaleA_10NN,4606.0
bayer06,10929.0
dwt_758,7380.0
raefsky4,107044.0
lp_agg2,5899.0
bayer07,11266.0
Journals,6276.0
M20PI_n,6723.0
extr1b,7299.0
bcsstk21,9198.0
ex28,15642.0
lpi_ceria3d,8397.0
circuit_1,11962.0
orbitRaising_3,7502.0
adder_dcop_19,9549.0
qiulp,7282.0
beaflw,11317.0
mult_dcop_01,67291.0
GD95_c,4675.0
curtis54,4475.0
c-27,10679.0
bcsstm11,5807.0
lp_bore3d,5049.0
oscil_dcop_36,4760.0
n4c5-b11,4372.0
lp_pilot_we,7165.0
c-73b,155242.0
lshp1561,6577.0
n3c4-b2,4164.0
lp_agg3,5236.0
juba40k,51476.0
plddb,8277.0
c-25,12760.0
c-52,34642.0
qa8fm,146898.0
rajat27,29053.0
mycielskian3,4539.0
tols4000,7088.0
adder_dcop_48,8609.0
lowThrust_4,27104.0
rdb1250l,7006.0
rdist1,17742.0
lp_stocfor2,8002.0
ge,14514.0
dwt_209,5913.0
freeFlyingRobot_8,11782.0
rel4,4599.0
GD06_Java,5946.0
swang1,9677.0
pde225,5270.0
freeFlyingRobot_1,5481.0
cage3,4383.0
jan99jac040,23632.0
n3c5-b1,4442.0
G19,5971.0
IG5-9,5166.0
bfwb782,5996.0
adder_dcop_29,8475.0
n3c6-b5,9358.0
olm100,4570.0
nemsemm2,36106.0
rw5151,8971.0
lp_czprob,7322.0
n2c6-b5,10666.0
fpga_dcop_41,7477.0
photogrammetry,9656.0
oscil_dcop_39,6821.0
co5,13995.0
p0282,6618.0
dtoc,21043.0
will57,4524.0
ww_36_pmec_36,5327.0
oscil_dcop_15,5173.0
cavity14,15249.0
kineticBatchReactor_1,7092.0
Sandi_sandi,4731.0
Kemelmacher,28396.0
ex5,5278.0
dwt_361,5476.0
sc205-2r,30541.0
msdoor,2571790.0
spaceStation_8,6753.0
fpga_dcop_39,5499.0
circuit_3,16435.0
TF14,8909.0
grid2_dual,6753.0
can_634,6481.0
bcsstm38,8682.0
tomography,8582.0
n2c6-b7,8461.0
nos3,7580.0
oscil_dcop_51,5684.0
ASIC_680ks,559642.0
linverse,16958.0
bodyy6,29261.0
lpi_itest2,4716.0
cavity01,6277.0
cq5,15091.0
tols340,6585.0
TF18,321109.0
bcsstm12,6936.0
divorce,4424.0
oscil_dcop_48,4791.0
cage4,4464.0
lp_nug05,4491.0
nh2010,97987.0
G26,10157.0
bloweybl,25839.0
watson_2,248237.0
filter2D,5796.0
bcsstk10,6984.0
indianpines_10NN,22316.0
ex10,11359.0
sstmodel,8840.0
G25,9726.0
lp_scagr25,5458.0
bcsstm07,4774.0
ch5-5-b1,4814.0
wm1,5140.0
mk9-b3,4718.0
GL6_D_6,5064.0
odepa400,5043.0
stufe,5235.0
hor_131,5200.0
G12,4909.0
mk10-b4,5182.0
c-51,47275.0
Kohonen,6696.0
ch3-3-b2,4132.0
lop163,5007.0
worms20_10NN,56016.0
west0497,5223.0
dynamicSoaringProblem_6,10726.0
GD97_c,5127.0
fpga_dcop_12,6397.0
rajat02,7433.0
N_biocarta,6731.0
bips07_1693,16922.0
lp_beaconfd,5754.0
CAG_mat364,6887.0
sherman4,5751.0
cavity26,21207.0
M10PI_n1,5614.0
1138_bus,5327.0
Franz8,21946.0
ex14,12765.0
can_256,6430.0
N_pid,7278.0
oscil_dcop_17,5261.0
lp_standata,5215.0
G20,6715.0
oscil_dcop_46,5726.0
n3c6-b4,7089.0
af_shell6,2189910.0
adder_dcop_42,5668.0
t2d_q4,20449.0
G56,8610.0
n4c5-b3,5430.0
m3plates,8796.0
s3rmt3m1,27233.0
thermal,16055.0
utm300,5850.0
freeFlyingRobot_7,10669.0
fpga_dcop_26,7382.0
can_268,4997.0
ash219,4818.0
mice_10NN,7146.0
cage6,4819.0
lp_nug12,11105.0
d_ss,5170.0
watt_2,8571.0
bcsstk20,6876.0
lp_pilotnov,7851.0
rajat05,5292.0
mult_dcop_03,69759.0
lowThrust_9,35692.0
graphics,21759.0
USAir97,5421.0
celegans_metabolic,5239.0
reorientation_1,5619.0
cavity21,21717.0
data,9944.0
145bit,6581.0
lpi_cplex1,8060.0
Lederberg,13658.0
lpi_galenet,5484.0
sherman2,10397.0
lp_afiro,4571.0
ash958,5158.0
venkat50,134973.0
G50,6610.0
af_1_k101,2134520.0
lp_maros,5857.0
mycielskian5,4016.0
oscil_dcop_04,4783.0
nos4,4644.0
oscil_dcop_31,4700.0
dwt_310,4688.0
lp_pds_06,15253.0
TF16,44778.0
cis-n4c6-b4,25673.0
ulevimin,30413.0
dictionary28,99034.0
nsir,20931.0
de080285,5467.0
130bit,5712.0
de063157,6089.0
bcsstk23,11423.0
pds10,46787.0
ex11,102365.0
rajat03,12060.0
n3c6-b7,13975.0
Maragal_3,10035.0
lp_tuff,6964.0
rw136,4831.0
twotone,213700.0
fpga_dcop_47,6391.0
mark3jac060sc,46200.0
yeast_30NN,11838.0
Sandi_authors,4769.0
psse1,15466.0
oscil_dcop_27,4976.0
testbig,18187.0
bibd_17_4b,5685.0
oscil_dcop_47,4936.0
complex,10678.0
bcsstm04,4367.0
adjnoun,5625.0
lp_nug30,186196.0
oscil_dcop_06,4827.0
spaceStation_4,6544.0
California,7469.0
dwt_607,5176.0
utm3060,9186.0
kkt_power,4104330.0
barth5,17967.0
bibd_15_3,4947.0
bcsstm27,13982.0
ex9,15858.0
adder_dcop_40,6414.0
IG5-8,5104.0
cfd1,154797.0
spaceStation_14,7072.0
c-33,15360.0
l30,13149.0
pds-90,358272.0
oscil_dcop_49,6546.0
lp_sctap2,6531.0
adder_dcop_32,8480.0
car4,14947.0
sctap1-2c,9081.0
oscil_dcop_02,5282.0
sts4098,16153.0
co9,26738.0
p2p-Gnutella30,19506.0
freeFlyingRobot_6,10710.0
bcsstk04,7251.0
vsp_c-30_data_data,26409.0
bcsstm10,7437.0
nmos3,66967.0
chesapeake,5122.0
rdb3200l,9323.0
adder_dcop_33,7157.0
wheel_6_1,4476.0
kneser_8_3_1,16562.0
nsic,5824.0
rw496,4797.0
bcsstk09,5929.0
bcsstm21,6477.0
lpi_itest6,4397.0
n4c5-b9,5231.0
adder_dcop_47,9012.0
t2dah_e,28611.0
c-40,19039.0
t2dal_e,6437.0
ex13,15243.0
fpga_dcop_30,7393.0
mark3jac040,29023.0
ex6,12139.0
p0548,5189.0
G22,11001.0
GlossGT,5076.0
n3c6-b2,5600.0
world,57689.0
fpga_dcop_06,5627.0
se,28735.0
lp_25fv47,6039.0
freeFlyingRobot_3,7204.0
ch6-6-b2,6371.0
lns_3937,10754.0
c-31,16352.0
b_dyn,6788.0
adder_dcop_24,6960.0
SiO,143712.0
gre_1107,6100.0
SiO2,1352900.0
fpga_dcop_31,5184.0
ibm32,4242.0
bcsstk05,4813.0
lowThrust_13,39040.0
wiki-RfA,29068.0
cs4,20362.0
viscorocks,98361.0
circuit_2,9775.0
Spectro_10NN,7101.0
SmaGri,6778.0
mycielskian6,4240.0
lhr01,10811.0
de063155,4768.0
lp_stocfor3,20643.0
sparsine,128500.0
bayer08,7722.0
p2p-Gnutella06,11662.0
fpga_dcop_51,6470.0
lnsp_131,4859.0
heart1,89400.0
spmsrtls,38214.0
aug2dc,18805.0
sit100,15891.0
ASIC_320k,465038.0
fs_680_1,5277.0
lns_511,5528.0
scrs8-2c,5545.0
